label,content,id,permalink
1,"A dear friend passed away Thursday, of pancreatic cancer. Her husband of 55 years must endure this heartache without human touch, but does so to keep you and me safe. #SafeDistancing",1.24E+18,https://twitter.com/BroughtUs/status/1244454516176695297
1,nothing will never be the same without her here. and I can only imagine the heartache my grandpa is going through. they were married for 55 years.. shit is just so sad. cancer is brutal.,1.24E+18,https://twitter.com/queennxkaylar/status/1243919798075035649
1,My father died three years ago and I'm still trying to prove this to <USER> for them to release funds that he had. The heartache and misery that this has caused my elderly cancer surviving mother is outrageous.,1.24E+18,https://twitter.com/stephen_tinker/status/1243564217174757376
1,The older I get the more I see my cancer traits my good heart gets me into so much unnecessary heartache,1.24E+18,https://twitter.com/Isamar70113761/status/1243548972536324096
1,I lost a mate last night. He'd had prostate cancer +isolated with wife from day1.I've taken food treats (about 3miles) a couple of times + chatted through the window. Had 1 or 2 painful phone chats. Instinct said give him a last hug but I'm not DC so followed guidance instead,1.27E+18,https://twitter.com/Peter_Lister/status/1265225626358878209
1,"I lost my mom to cancer just over two years ago, and have been working with .<USER> to design something using elements of her wedding band. I received the pieces today and am so happy I could cry. They put incredible effort into creating two gorgeous, wearable keepsakes.",1.20E+18,https://twitter.com/jenphelps1994/status/1197983001415688194
1,I miss my mom too. I keep hoping that I will still stumble across some lost letter of hers. Those are the best keepsakes. My kids will have to look on my computer to find all my writing. Hardly write on paper at all anymore.,1.14E+18,https://twitter.com/fun2kidsmom/status/1137158186530672640
1,i was in a really good mood until i saw a tiktok that made me really sad and thinking about my grandma that sadly passed 12 years ago from cancer ,1.28E+18,https://twitter.com/relatable_1am/status/1278120078215692288
1,That's an excellent observation. I lost my wonderful sister in 2018 to cancer and the main character's responses to even simple questions about her family's death were very relatable.,1.27E+18,https://twitter.com/taylertoons/status/1274962426635653120
1,"I saw this in the movies, came out crying. I lost my mom to cancer and this was too relatable ",1.25E+18,https://twitter.com/CEOmrB/status/1250279559448018946
1,I lost my big sister to breast cancer 2 years ago and was worried to watch this but it was incredible! One of the most honest and sad and relatable things to see. X,1.25E+18,https://twitter.com/richie_rich77/status/1248276451209744384
1,"This was so beautifully done and an incredible tribute to your father. I lost my grandmother to lung cancer 10 years ago, and I still miss her and think about her often.. a lot of moments in this hit me hard and were very relatable. Thank you for making this. Much love ",1.23E+18,https://twitter.com/Sarah_C_White_/status/1229860785880522753
1,"<USER> ..thank you for #AfterLife on #Netflix. The way you portrayed grief was painfully accurate. At times..I found myself sobbing, others laughing my ass off. I lost my beloved grandfather to cancer so it's relatable. Thanks again for the laughs. I needed them. ",1.22E+18,https://twitter.com/sami_sego/status/1216635144121016320
1,"Fuck cancer. I miss you, grandma. Every relatable subject reminds me of how soon we were bereft of your divine, singularly nurturing presence. If there's a heaven then I'm sure you've got keys to its most exquisite halls.",1.21E+18,https://twitter.com/aaliaa/status/1207109247739105280
1,"i really can't read or watch funeral rites. i lost my uncle last october to lungs cancer and whenever i read of anything, the memory comes crashing back to me in waves",1.28E+18,https://twitter.com/asanoshe/status/1284119977482571778
1,How long does it take to grieve over a loss? I lost my dog Wilfred to cancer 4 months ago and today has been a little rough. ,1.28E+18,https://twitter.com/PunkRockGolbach/status/1283829508248920065
1,AmandaLitten tears me up - my mom had brain cancer,1.30E+18,https://twitter.com/Durff/status/1296612224031653889
1,"And at this moment I burst into tears. 30 years ago my Dad wanted to send me to conversion therapy when I came out to him. He passed away from lung cancer 4 years ago, after being proud of his daughters 25 year relationship with her partner. They do come around.",1.30E+18,https://twitter.com/wondrtwinpowers/status/1300915211872940033
1,I always tear up when <USER> talks about Beau. He died of the same type of cancer that took my mom and my Oma. Cancer tears families apart but the love never dies ,1.30E+18,https://twitter.com/SrslyChris/status/1295910453340667908
1,"I saw Joe in Dec. I had to thank him for ACA, it kept my daughter alive for 4 years. She passed in Nov. When I told Joe she had brain cancer at 28, he held back tears and spent time with me. With press and a crowd, he stopped to comfort a mom whose daughter died 3 weeks before ",1.30E+18,https://twitter.com/83Woodsie/status/1296650602378821632
1,Losing my mother to liver cancer gone at 66 within 6 months as I was trying to complete senior computer info systems degree commuting one hour to Cal Poly and caring for my mom! Still have PTSD! The tears never have stopped! ,1.30E+18,https://twitter.com/KerryPayMann/status/1297270705856196608
2,"Sorry for your loss, cancer has robbed our lives of some wonderful people.",1.30E+18,https://twitter.com/7791Motorhead/status/1298370996903325701
2,"Sorry for your loss, cancer took mine 4 years ago this month. It fucking sucks.",1.30E+18,https://twitter.com/OnyxOblivion/status/1300578142759931904
2,"Sorry for your loss, cancer took my grandmother 4 years ago, fuck cancer.",1.30E+18,https://twitter.com/OnyxOblivion/status/1297210002361536513
2,"Sorry for your loss, need to be proportionate & most will not die from covid, may die from suicides, heart disease, cancers etc but life cannot stop. I hope staff get counselling if wanted. Many different key workers belv care for vulnerable be like Sweden/open admit care error ",1.30E+18,https://twitter.com/Bevbb9/status/1300044561859969025
2,"Sorry for your loss, Ted. Dealing with death sucks and cancer is horrible disease.",1.30E+18,https://twitter.com/Gebo___/status/1300936175922880518
2,"Sorry for your loss. I lost my mother age 59, old brother age 44 and little brother age 40to cancer in 2000, 2006, and 2015. I only have 3 older brothers and 1 older sister including father left, but no contacts from those. I am the black sheep. I hope you win the elec. 2020!",1.30E+18,https://twitter.com/Snoopy200316/status/1297657423176462336
2,Sorry for your loss. My Allie passed from pancreatic cancer still hurting she was 16 and still like a puppy! She loved her pearls and sleeping on her pedestal(cushing anything) ,1.30E+18,https://twitter.com/jaclynjc2/status/1295316926269468673
2,Sorry for your loss....My Father passed away last week after a shortish battle with cancer....It's devastating especially when he was only in his 70's.,1.29E+18,https://twitter.com/moondncr55/status/1291827157719752705
2,"Sorry for your losses truly, the point being is how do you know it was 'legit' cancer, how can we take one thing for granted but when it's covid you couldn't know if it is legit or not. Surely we would have to trust the people who spend years learning these specialities.",1.30E+18,https://twitter.com/A_Johnstone/status/1300941846923939843
2,Sorry sir your loss and I agree. Our food is like poison here as well as our air and water. Best we can do is live as healthy as possible and try to inspire others as well. I just had a best friend I considered family pass from cancer. She was under 40 and has two young kids.,1.30E+18,https://twitter.com/AdamWallenta/status/1297637642876510208
2,"Sorry to hear about the amputation, hoping that they we able to prevent any spreading of the cancer. We wish you and you dobe well, our prayers are with you. ",1.30E+18,https://twitter.com/WendyLNDF/status/1297044306751115264
2,"Thank you flower So sorry to hear of your loss, I love cats so much too, so many loved ones getting cancer now ",1.30E+18,https://twitter.com/Tinkerbell32112/status/1297340462026485761
